DetailURL,Space,Name,Penname,Genre,ImageURL,WebURL,GenreFreeFormat
https:/techbookfest.org/event/tbf04/circle/16630001,け39,INTENSITY（インテンシティ）,シンイチ,ハードウェア全般,https://lh3.googleusercontent.com/xP8PVcZNz2KCSWzLgN__1rlwa9Gfu9jXoOCq8dQsGgf0wgarX9z76JSVX9ioJ5Prkw6eMC_nuBz9n7Jku2O5,,オペアンプを使った倒立振子、レーザー加工機の加工ノウハウ、音声制御型ペンライトの解析など
https:/techbookfest.org/event/tbf04/circle/15480004,け40,どっとすたぢお（ドットスタヂオ）,ちゃんとく,ハードウェア全般,https://lh3.googleusercontent.com/3IH-0wcvRITVXEA6zHBPxOEu190Vc2zPDj30wg1wF-IQotQsaboF5p7SyLIVywLEsMuK675WDjPqPlI3Y_S5,,初心者向け基板「Nefry」チュートリアル本、その他電子工作本
https:/techbookfest.org/event/tbf04/circle/21040002,け41,f/ats（フラッツ）,fish_meat,ハードウェア全般,https://lh3.googleusercontent.com/UuIHVMe68aZYtl5k--vIy6tzES9PIaupSMSPn_36oKdWB8cYfoV2Jlblvph0NicKPgXwN6Yv2uqpwwvxQJCx,http://f-l-ats.blogspot.jp/,アクリルキーホルダーのメイキングを例に，CNCフライスの使い方・データの作り方・加工のノウハウを紹介した「切削ライフ ～アクリルキーホルダー編～」「切削ライフ ～基板切削編～」などを頒布予定．キーワード：工作機械，CNCフライス，アクリル切削，基板切削，EAGLE，Fusion 360
https:/techbookfest.org/event/tbf04/circle/18260005,け42,仕様変更（シヨウヘンコウ）,しゅんりゅ,ハードウェア全般,https://lh3.googleusercontent.com/-zQ2tDtgbRJGfAtVY9_sw7JPSx0XfNJS5wg1Gh9vHD_RHtIyluDLYV9LCwFDUH9g0do_BHZeC2s19FA-JHdHDg,,自作ハードウェアゲーム「拡張オセロ」の基本設計（ソフトウェア）解説本
https:/techbookfest.org/event/tbf04/circle/20070004,け43,micro:friends（マイクロフレンズ）,じぇーけーそふと featuring micro:friends,ハードウェア全般,https://lh3.googleusercontent.com/EOOR6ghuyJyX-nGAKmdDnBkdgB585bVRYpbzu0iO3nSvZYNtdPwTFHoAH4wYY7HD4nrtOsI6n4UKk4NpWkCN,,micro:bit（マイコン基板）を題材とした子供、パパ、ママ向けプログラミング本
https:/techbookfest.org/event/tbf04/circle/13990005,け44,TOKYO FLIP-FLOP（トーキョーフリップフロップ）,TOKYO FLIP-FLOP,ハードウェア全般,https://lh3.googleusercontent.com/WsCIWZtjJP8VN_AcGim62o5GUmGtUQZynmx8aY5h6JzUHs987CU-g8WLW_xrzFSl4sXJwUg9WYqwKTEWLJYT,https://flip-flop.tokyo/,趣味のモノづくり支援マガジン『趣味TECHオフライン』創刊準備号。お土産に最適！ 大人気『フロッピーせんべい』。レシートマンガ配信システム『コミキャス』の実動展示など
https:/techbookfest.org/event/tbf04/circle/15440006,け45,たなからぼたん（タナカラボタン）,tanajay3,ハードウェア全般,https://lh3.googleusercontent.com/aVpex2JmVhahPOwItKYEe7qg5ago6HIpSalQ0jBRlTbfrPiJobq9d4shUTS1gklmyJE0YaVfOLRMappjvUQ,lab.tnkdns.com,基板への部品実装の工程や機器の解説説明などを主とした本。他にもレトロPC(PC-8201等)に関する本なども予定。
https:/techbookfest.org/event/tbf04/circle/17410002,け46,ZOB.Club（ゾブクラブ）,速水　祐,ハードウェア全般,https://lh3.googleusercontent.com/1jKQ_GTqK2CkWpLOkAk5Q1vrvkbuggob2QXdvSzbNBrKw1IkzcK-OFvx9bRgTCJ23_21QKv4Th5M2OzJpi0Czg,http://zob.club,パソコン情報誌The BASIC(技術評論社)で1993～94年に連載されていたAdvanced Assembler386(x86(Intel 80386) の技術)を現在の内容に合わせて改訂した冊子
https:/techbookfest.org/event/tbf04/circle/15450002,け47,秘密結社Noise（ヒミツケッシャ　ノイズ）,nonNoise(Noise博士),ハードウェア全般,https://lh3.googleusercontent.com/aKFyrj3yNTWTtqO3SaeV3IAXH348XlIX8ZgV1i1bCYn6zAwKPMCniwNFRVlxOJFdVrBwewCFgRMC-gK1asY,http://kitagami.org,"ＩｏＴ,ハードウェア,ESP-WROOM02を使った電子工作＆技術書の予定"
https:/techbookfest.org/event/tbf04/circle/14670001,け48,秘密結社オープンフォース（ヒミツケッシャオープンフォース）,nanbuwks,ハードウェア全般,https://lh3.googleusercontent.com/B0Q4tbEoakFAE_X198Fq9IIbj6bTNuEcxtsAtph-mNkkSOx_TQzBJT8IM0LCcNapyGTIWloPH8m_EpdUFV-f,openforce@project2108.com,STM32マイコンの薄い本（STM32マイコン付、BadUSBでセキュリティ問題を叩く）宇宙開発に用いる理論計算解説、サークル「日本Androidの会秋葉原支部ロボット部」の研究報告（フードHack、リモコンHack、MicroPython他）、サークル「こえど工作部」の研究報告（バトルロボットメイクカードゲーム、3Dプリンタで作ったRaspberryPiケース、LinuxUserManiacs過去号）、サークル「NanoPIの部屋」のオリジナルTシャツ
https:/techbookfest.org/event/tbf04/circle/19370003,け49,まんじゅう本舗（マンジュウホンポ）,yuqlid,ソフトウェア全般,/assets/images/dummy_cut.png,http://yuqlid.sakura.ne.jp/wp/,stm32の解説本
https:/techbookfest.org/event/tbf04/circle/15470001,け50,🍝.swift（スパゲッティ ドット スイフト）,y.keisuke,ソフトウェア全般,https://lh3.googleusercontent.com/QvdQ9iZCXoFkxpk5sGQ3KTuK4RCW82PccUh-3D-P3wFbR0vwP8ek0rNfCWrZbNmmrDwXbySL16i2D8sTco-a,https://twitter.com/Y_KEISUKE_0/status/987498832266055681,iOS開発で使えるArchitectureであるVIPERに関する資料を頒布します。
https:/techbookfest.org/event/tbf04/circle/14570001,け51,windhole（ウィンドホール）,風穴 江,ソフトウェア全般,https://lh3.googleusercontent.com/mXykMMgFET5lxSrxkkk3K-8sptmvsAwJVOC8MeEmI58CPMWpPDq3pOvofWWuvbvGcxrX2aeo-9nZ59FKB5E,https://www.facebook.com/windholep/,Linuxカーネル、低レイヤ技術
https:/techbookfest.org/event/tbf04/circle/19280001,け52,へにゃぺんて（ヘニャペンテ）,yohgami,ソフトウェア全般,https://lh3.googleusercontent.com/k__zHQ_Gkrk8ONbp923eo8IukIxWQ3zo-pSp4ZyPkJO51G2NjwvIFLG9gzxXj2LPJUp69o3qJkLnNqcwa2DZ,http://yuma.ohgami.jp,自作OSをやっています。前回の技術書典3まで「フルスクラッチで作る!UEFIベアメタルプログラミング」というシリーズで、PCのUEFIファームウェアを直接叩くプログラムの書き方を紹介してきました。今回はその内容を元に作ったブートローダーを使用して、OSのフルスクラッチを始めてみる本です。
